Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Agriculture","12-123","Supreme Court","","NONE PROVIDED","","201400342","005882014","01/10/2014","0.00","","","0.00","","","8248.41","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","8248.41","N",
"Department of Justice","12-1028","Supreme Court","","NONE PROVIDED","NONE PROVIDED","201401163","014922014","01/30/2014","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"Department of Justice","12-96","Supreme Court","","NONE PROVIDED","NONE PROVIDED","201401639","013952014","01/29/2014","0.00","","","0.00","","","6287.36","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","6287.36","N",
"Department of Justice","12-1173","Supreme Court","","12-1173","12-1173","201403879","062282014","07/14/2014","0.00","","","0.00","","","1069.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","1069.00","N",
"Department of Justice","13-796","Supreme Court","","13-796","13-796","201404896","062212014","07/14/2014","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Department of Justice","13-69","Supreme Court","","13-69","13-69","201404944","064352014","07/15/2014","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"National Labor Relations Board","13-972","Supreme Court","","13-972","","201405909","077112014","09/10/2014","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"Department of Justice","13-567","Supreme Court","","13-567","13-567","201406196","079552014","09/19/2014","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"Department of Justice","13-482","Supreme Court","","13-482","13-482","201406201","079152014","09/18/2014","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"US Army Corps of Engineers","01-01139","U.S. Bankruptcy Court","District of Columbia","NONE PROVIDED","","201305612","057112013","11/05/2013","78318.16","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","188.16","42-USC-9620              ","CERCLA - Superfund","78506.32","N",
"Internal Revenue Service/S&E","05-25064","U.S. Bankruptcy Court","","2013V1142","2013V1142","201400150","001582014","11/21/2013","7634.50","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","0.00","","","7634.50","N",
"US Army Corps of Engineers","01-01139","U.S. Bankruptcy Court","","NONE PROVIDED","","201400251","004722014","12/24/2013","171295.29","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","548.38","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","171843.67","N",
"Social Security Administration","08-37554","U.S. Bankruptcy Court","","2012V01355","","201400722","003822014","12/06/2013","400.00","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","08-37554","U.S. Bankruptcy Court","","2012V01355","","201400722","003832014","12/06/2013","0.00","","","2212.00","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","2212.00","N",
"Social Security Administration","10-36146","U.S. Bankruptcy Court","New York - Southern","2012V01369","","201400761","003842014","12/06/2013","600.00","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","0.00","","","600.00","N",
"Social Security Administration","10-36146","U.S. Bankruptcy Court","New York - Southern","2012V01369","","201400761","003852014","12/06/2013","0.00","","","2825.00","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","2825.00","N",
"Small Business Administration","13-11859","U.S. Bankruptcy Court","","2013V00404","","201400814","011162014","01/24/2014","3800.00","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","0.00","","","0.00","","","3800.00","N",
"Department of Education","8:11-ap-00638-KRM","U.S. Bankruptcy Court","","8:11-ap-00638-KRM","","201401067","007422014","01/10/2014","2042.27","11-USC-523               ","Bankruptcy - Dischargeability Determinations","0.00","","","0.00","","","0.00","","","2042.27","N",
"US Army Corps of Engineers","01-01139","U.S. Bankruptcy Court","","90-11-2-071065","","201401116","015512014","02/06/2014","1320000.00","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","1376.77","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","1321376.77","N",
"US Army Corps of Engineers","18301 & 18515","U.S. Bankruptcy Court","","90-11-2-07106/5","","201401122","012792014","01/29/2014","82356.93","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","82.24","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","82439.17","N",
"US Army Corps of Engineers","01-01139      18:301   18515","U.S. Bankruptcy Court","","NONE PROVIDED","","201401978","024902014","03/07/2014","212241.90","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","193.11","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","212435.01","N",
"Department of Education","13cv0710","U.S. Bankruptcy Court","California  - Southern","2013v00481","","201402369","028822014","03/21/2014","4000.00","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","0.00","","","0.00","","","4000.00","N",
"Social Security Administration","12-12456-S7","U.S. Bankruptcy Court","","NONE PROVIDED","","201402484","022462014","02/21/2014","0.00","","","13216.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","13216.50","N",
"US Army Corps of Engineers","01-01139","U.S. Bankruptcy Court","","NONE PROVIDED","","201402598","024322014","02/27/2014","18490.28","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","18490.28","N",
"Internal Revenue Service/S&E","07-51863 ASW","U.S. Bankruptcy Court","","5-11-23110/CMN 2012100476","","201403111","029462014","03/25/2014","4858.03","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","0.00","","","0.00","","","4858.03","N",
"Internal Revenue Service/S&E","07-51863","U.S. Bankruptcy Court","California  - Northern","2011V00769","","201404325","043092014","06/19/2014","0.00","","","8881.25","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","595.66","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","9476.91","N",
"Internal Revenue Service/S&E","13-03485-TOM-13      14-0013-TOM","U.S. Bankruptcy Court","","NONE PROVIDED","","201404853","062992014","07/15/2014","0.00","","","2000.00","26-USC-7430              ","Tax Cases - Attny Fees&Costs","0.00","","","0.00","","","2000.00","N",
"Internal Revenue Service/S&E","12-11589","U.S. Bankruptcy Court","Indiana - Southern","5-26S-5917","","201405244","066622014","07/16/2014","0.00","","","0.00","","","260.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","260.00","N",
"Environmental Protection Agency","05-1097","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201304186","056322013","10/30/2013","114846.99","42-USC-7607              ","Clean Air Act - Judicial Review (Attny Fees & Costs)","0.00","","","0.00","","","0.00","","","114846.99","N",
"Customs and Border Protection","2012-3100","U.S. Courts of Appeal - petition for review of admininstrative action only","","154-F12-225","","201304484","050432013","09/08/2014","1640.00","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","1640.00","N",
"Department of the Air Force","06-CV-53","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201305411","054162013","10/02/2013","0.00","","","31305.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","89.58","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","31394.58","Y",
"Environmental Protection Agency","12-71340","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-2-3-19438","","201400042","011462014","01/27/2014","0.00","","","2716.67","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","2716.67","N",
"Environmental Protection Agency","12-71340","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-2-3-19438","","201400042","011472014","01/27/2014","0.00","","","3066.66","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","3066.66","N",
"Environmental Protection Agency","12-71340","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-2-3-19438","","201400042","011482014","01/24/2014","0.00","","","2716.67","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","2716.67","N",
"Marshals Service","12-5396","U.S. Courts of Appeal - petition for review of admininstrative action only","District of Columbia","12-5396","","201400068","000432014","11/06/2013","15000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","15000.00","N",
"Environmental Protection Agency","11-3412","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-1-7-19265","","201400160","000832014","11/07/2013","0.00","","","526138.41","33-USC-1369              ","Clean Water Act - Judicial Review (Attny Fees&Costs)","0.00","","","0.00","","","526138.41","N",
"Homeland Security","10-2804","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400399","015982014","02/05/2014","0.00","","","0.00","","","883.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","883.20","N",
"Environmental Protection Agency","11-1131","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-2-3-19144","","201400431","002332014","11/21/2013","0.00","","","0.00","","","1261.08","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","1261.08","N",
"Department of Navy; Department of the Air Force; Department of the Army","12-1288","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-11-6-18171; 90-11-6-18171; 90-11-6-18171","","201400453","012542014","01/28/2014","51878.37","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","3598.30","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","55476.67","N",
"Social Security Administration","11-35982   6:10-CV-00989","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400512","010772014","01/24/2014","0.00","","","0.00","","","404.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","404.40","N",
"Department of Navy","1:09-CV-00467","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400540","002952014","12/04/2013","0.00","","","0.00","","","245.60","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","245.60","N",
"Customs and Border Protection","11-56118","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400573","020852014","02/13/2014","0.00","","","0.00","","","67.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","67.40","N",
"Drug Enforcement Adm","07-56549      05-6703","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400803","019762014","02/12/2014","0.00","","","450000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","450000.00","N",
"Fish & Wildlife Svc","10-72356  10-72762  10-72552  10-72768  10-72775","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201400834","006352014","01/08/2014","0.00","","","123968.18","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","123968.18","N",
"Department of Justice","","U.S. Courts of Appeal - petition for review of admininstrative action only","","39-12C-41306","39-12C-41306","201400934","007242014","01/09/2014","0.00","","","0.00","","","450.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","450.00","N",
"Department of Justice","11-1342","U.S. Courts of Appeal - petition for review of admininstrative action only","","157-84-646","157-84-646","201400952","012162014","01/28/2014","0.00","","","0.00","","","839.85","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","839.85","N",
"Department of Health and Human Services","A-11-101","U.S. Courts of Appeal - petition for review of admininstrative action only","","137-72-353","","201400998","013462014","01/29/2014","0.00","","","0.00","","","553.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","553.50","N",
"Department of the Interior","08-CV-117","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201401172","013182014","01/29/2014","0.00","","","0.00","","","2389.52","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","2389.52","N",
"Environmental Protection Agency","08-1200","U.S. Courts of Appeal - petition for review of admininstrative action only","","90-5-2-3-18316","","201401272","008992014","01/15/2014","0.00","","","0.00","","","581.60","42-USC-7607              ","Clean Air Act - Judicial Review (Attny Fees & Costs)","0.00","","","581.60","N",
"Internal Revenue Service/S&E","12-20401","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201401532","011982014","01/29/2014","0.00","","","0.00","","","853.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","853.20","N",
"Alcohol Tobacco Fire","2:07-CR-00475","U.S. Courts of Appeal - petition for review of admininstrative action only","","NONE PROVIDED","","201401784","019192014","02/12/2014","0.00","","","13987.50","18-USC-983               ","Civil Forfeiture - Legal Services Corp fees","0.00","","","0.00","","","13987.50","N",
"Social Security Administration","13-3583","U.S. Courts of Appeal - petition for review of admininstrative action only","Missouri - Western","unknown","","201401805","017092014","02/04/2014","0.00","","","0.00","","","805.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","805.00","N",
