Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Secret Service at Homeland Security","90162c","Court Of Federal Claims","","15490162","","200706455","03295562 ","09/04/2007","3288.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162  15400641","","200706685","03300751 ","09/13/2007","2618966.81","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","2618966.81","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162  15400641","","200706685","03301501 ","09/13/2007","530858.17","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","530858.17","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162  15400641","","200706685","03301502 ","09/13/2007","103448.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","103448.19","N",
"Department of the Air Force","","Foreign Courts","","163421306","","200608167","03130941 ","12/13/2006","6941.09","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","1990.02","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","4023.38","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","12954.49","N",
"Department of the Army","163421329","Foreign Courts","","DJ163421329","","200702060","03185321 ","02/07/2007","349590.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","349590.00","N",
"Department of the Army","163421329","Foreign Courts","","DJ163421329","","200702060","03185343 ","02/07/2007","28100.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","27614.56","N",
"Department of the Army","163421329","Foreign Courts","","DJ163421329","","200702060","03185344 ","02/07/2007","152419.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","149790.55","N",
"Department of the Army","163421329","Foreign Courts","","163421329","","200702062","03185371 ","02/07/2007","357492.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","357492.00","N",
"Department of the Army","163421329","Foreign Courts","","163421329","","200702062","03185391 ","02/07/2007","155821.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","153153.27","N",
"Department of the Army","163421329","Foreign Courts","","163421329","","200702062","03185392 ","02/07/2007","26233.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","25783.80","N",
"Department of Navy","dj16342698","Foreign Courts","","16342698","","200702136","03187281 ","06/01/2007","28880.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","5828.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","39089.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","73797.00","N",
"Department of the Army","163421662","Foreign Courts","","163421662","","200702141","03187341 ","02/14/2007","34768.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","34768.00","N",
"Department of the Army","163421662","Foreign Courts","","163421662","","200702141","03187361 ","02/14/2007","10540.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","10578.10","N",
"Department of the Army","163421662","Foreign Courts","","163421662","","200702141","03187362 ","02/14/2007","2050.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","2056.83","N",
"Department of the Air Force","163421446","Foreign Courts","","163421446","","200702143","03187451 ","02/14/2007","7776.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","7776.00","N",
"Department of the Air Force","163421446","Foreign Courts","","163421446","","200702143","03187461 ","02/14/2007","5580.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","5603.73","N",
"Department of the Air Force","163421395","Foreign Courts","","163421395","","200702145","03187521 ","02/14/2007","7776.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","7776.00","N",
"Department of the Air Force","163421395","Foreign Courts","","163421395","","200702145","03187531 ","02/14/2007","5580.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","5603.73","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702146","03187561 ","02/14/2007","12885.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","12885.00","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702146","03187571 ","02/14/2007","4502.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","4522.70","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702146","03187572 ","02/14/2007","3375.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","3390.40","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702147","03187631 ","02/14/2007","10213.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","10213.00","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702147","03187641 ","02/14/2007","2577.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","2586.35","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702147","03187642 ","02/14/2007","3297.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","3308.50","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702149","03187671 ","02/14/2007","12722.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","12722.00","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702149","03187681 ","02/14/2007","3326.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","3335.94","N",
"Department of the Army","163421663","Foreign Courts","","163421663","","200702149","03187682 ","02/14/2007","4451.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","4464.20","N",
"National Gallery of Art","","Foreign Courts","","1634970","","200702402","03194331 ","03/20/2007","475.03","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","71.06","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","546.09","N",
"Natl Endowment for the Arts","","Foreign Courts","","DJ1634970","","200702526","03196971 ","03/20/2007","338.83","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","4753.14","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","778.59","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","5870.56","N",
"Fed RR Admin","89283","Foreign Courts","","DJ154F06268","","200702688","03200911 ","03/07/2007","1075153.97","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","613862.03","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","1689016.00","N",
"Department of the Army","163421686","Foreign Courts","","163421686","","200702768","03202531 ","03/20/2007","9947.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","9947.00","N",
"Department of the Army","163421686","Foreign Courts","","163421686","","200702768","03202541 ","03/20/2007","0.00","","","2635.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","2666.60","N",
"Department of the Army","163421686","Foreign Courts","","163421686","","200702768","03202551 ","03/20/2007","0.00","","","0.00","","","3223.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","3262.59","N",
"Department of the Army","163421689","Foreign Courts","","163421689","","200702771","03202601 ","03/20/2007","10094.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","10094.00","N",
"Department of the Army","163421689","Foreign Courts","","163421689","","200702771","03202611 ","03/20/2007","0.00","","","3135.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","3333.25","N",
"Department of the Army","163421689","Foreign Courts","","163421689","","200702771","03202621 ","03/20/2007","0.00","","","0.00","","","3076.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","3066.59","N",
"Department of the Army","163421690","Foreign Courts","","163421690","","200702773","03202661 ","03/20/2007","9939.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","10059.75","N",
"Department of the Army","163421690","Foreign Courts","","163421690","","200702773","03202671 ","03/20/2007","0.00","","","0.00","","","3231.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","3273.25","N",
"Department of the Army","163421690","Foreign Courts","","163421690","","200702773","03202681 ","03/20/2007","0.00","","","2635.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","2635.00","N",
"Department of the Army","163421687","Foreign Courts","","163421687","","200702774","03202701 ","03/20/2007","9952.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","9952.00","N",
"Department of the Army","163421687","Foreign Courts","","163421687","","200702774","03202711 ","03/20/2007","0.00","","","2635.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","2666.60","N",
"Department of the Army","163421687","Foreign Courts","","163421687","","200702774","03202721 ","03/20/2007","0.00","","","0.00","","","3218.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","3255.92","N",
"Department of the Army","163421669","Foreign Courts","","163421669","","200702845","03204401 ","03/20/2007","3383.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","3383.00","N",
"Department of the Army","163421669","Foreign Courts","","163421669","","200702845","03204411 ","03/20/2007","0.00","","","0.00","","","2886.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","3077.26","N",
"Department of the Army","dj163421583","Foreign Courts","","163421583","","200703442","03218331 ","04/16/2007","23830.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","23830.00","N",
"Department of the Army","dj163421583","Foreign Courts","","163421583","","200703442","03218341 ","04/16/2007","0.00","","","2670.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","2707.80","N",
"Department of the Army","dj163421583","Foreign Courts","","163421583","","200703442","03218351 ","04/16/2007","7130.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","7238.02","N",
"Department of the Army","dj163421586","Foreign Courts","","163421586","","200703444","03218381 ","04/16/2007","11660.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","11660.00","N",
"Department of the Army","dj163421586","Foreign Courts","","163421586","","200703444","03218401 ","04/16/2007","0.00","","","2670.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","2707.80","N",
"Department of the Army","dj163421586","Foreign Courts","","163421586","","200703444","03218411 ","04/16/2007","4380.00","28-USC-2412(b)           ","EAJA Attorny Fees","0.00","","","0.00","","","0.00","","","4448.50","N",
"Def Logistics Agency","16338225","Foreign Courts","","DJ16338225","","200703530","03220351 ","04/16/2007","9565.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","9931.50","N",
"Def Logistics Agency","16338225","Foreign Courts","","DJ16338225","","200703530","03220361 ","04/16/2007","24865.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","24865.00","N",
"Def Logistics Agency","16338225","Foreign Courts","","DJ16338225","","200703530","03220391 ","04/16/2007","0.00","","","14025.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","14566.20","N",
"Department of the Air Force","","Foreign Courts","","16325302","","200704771","03250901 ","06/20/2007","12780.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","12780.00","N",
"Department of the Army","","Foreign Courts","","163421661","","200705875","03280701 ","08/07/2007","11655.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","11655.00","N",
"Department of the Army","0646c","Other","","1540646","","200702079","03185763 ","03/29/2007","3125.19","37-USC-308               ","Military Reenlistment Bonus","0.00","","","0.00","","","0.00","","","","N",
"Department of the Army","041729C","Other","","154041729","","200702775","03202732 ","04/18/2007","30000.00","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","","N",
"Department of the Army","041780","Other","","154041780","","200705344","03266191 ","07/06/2007","60098.04","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","60098.04","N",
"Internal Revenue Service/S&E","","U.S. Bankruptcy Court","","Intentionally Blank","Intentionally Blank","200608255","03133271 ","10/10/2006","1825.00","26-USC-7432              ","IRS Failure To Release Tax Lien","0.00","","","0.00","","","0.00","","","1825.00","N",
"Internal Revenue Service/S&E","c202bk11722gbn","U.S. Bankruptcy Court","","5812423","","200702582","03198151 ","02/28/2007","0.00","","","600.00","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","0.00","","","600.00","N",
