Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","10-288-GWU","U.S. District Court","","2011V00004","","201201564","015382012","02/07/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV 10-813-MO","U.S. District Court","","CV 10-813-MO","","201201566","015372012","02/07/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Office of the Secretary of Defense - Agencies","CV-08-225","U.S. District Court","","2008V02451","","201201572","017572012","02/01/2012","90000.00","29-USC-633A              ","Age Discrimination In Empl Act - Fed Employ","0.00","","","0.00","","","0.00","","","90000.00","Y",
"Department of the Air Force","2:10-CV-02998-MCE-GGH","U.S. District Court","","2010V00807","","201201574","015252012","02/07/2012","200000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","200000.00","Y",
"Department of the Army","11CV2243-CM-KGS","U.S. District Court","","2011V00445","","201201583","016612012","01/27/2012","105000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","105000.00","N",
"Bureau of Prisons","1:CV-07-0049","U.S. District Court","","NOT SUBMITTED","","201201586","015702012","01/25/2012","300000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","300000.00","N",
"Department of Commerce; Office of the Secretary of Defense - Agencies","94 CIV 2741 WCC","U.S. District Court","","1999 V 02020; 1999 V 02020","","201201587","015432012","01/25/2012","684094.22","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","684094.22","N",
"Department of the Interior","1:11-CV-444-JLK","U.S. District Court","","90-8-6-07113","","201201593","016172012","02/07/2012","15000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Agriculture","971978  981693","U.S. District Court","","NONE PROVIDED","","201201594","016142012","02/07/2012","594794.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","594794.00","N",
"Social Security Administration","3:10-CV-1987","U.S. District Court","","3:10-CV-1987","","201201595","015782012","01/25/2012","355.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","355.00","N",
"Drug Enforcement Adm","1:10-CV-164-BYP","U.S. District Court","","157-0-285","","201201596","015792012","01/27/2012","60000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","60000.00","N",
"US Army Corps of Engineers","90-11-6-16142","U.S. District Court","","90-11-6-16142","","201201603","015732012","01/25/2012","9106.99","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","9106.99","N",
"Department of Housing and Urban Development","3:09-CV-02181-M","U.S. District Court","","3:09-CV-02181","","201201605","027012012","03/28/2012","43302.00","28-USC-1346A             ","TuckerAct-distr cts","0.00","","","0.00","","","0.00","","","43302.00","N",
"Social Security Administration","CV 09-09408 PJW","U.S. District Court","","2009V03033","","201201610","020262012","02/15/2012","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","CV 10-00549 FMO","U.S. District Court","","2010V00236","","201201611","020252012","02/15/2012","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","CV 10-06112 FMO","U.S. District Court","","2010V01771","","201201612","020222012","02/15/2012","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","1:10CV280","U.S. District Court","","2010V00451/1:10CV280","","201201623","015652012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","3:11-CV-117","U.S. District Court","","2011V00082/3:CV117","","201201626","015642012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","10-CIV-231-RAW-KEW","U.S. District Court","","CIV-10-231-RAW-KEW","","201201627","015632012","01/27/2012","0.00","","","0.00","","","23.35","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","23.35","N",
"Social Security Administration","10-CIV-103-RAW-SPS","U.S. District Court","","CIV-10-103-RAW-SPS","","201201628","015622012","01/27/2012","0.00","","","0.00","","","23.52","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","23.52","N",
"Social Security Administration","4:10-CV-1992","U.S. District Court","","2010V00713","","201201632","015842012","01/27/2012","0.00","","","0.00","","","34.08","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","34.08","N",
"Social Security Administration","11-3014-CV-S-FJG-SSA","U.S. District Court","","Intentionally Blank","","201201633","015572012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","10-0191-CV-W-JCE-SSA","U.S. District Court","","Intentionally Blank","","201201634","016662012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","2010-26","U.S. District Court","","2010V00026","","201201635","016842012","01/27/2012","25000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Social Security Administration","10-3277-CV-S-SOW-SSA","U.S. District Court","","Intentionally Blank","","201201636","016252012","02/07/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","10-CV-737-GLF-PJC","U.S. District Court","","10-cv-737-GKF-PJC","","201201638","016632012","02/01/2012","0.00","","","0.00","","","390.05","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","390.05","N",
"Department of the Army","10 CIV 7919 RPP","U.S. District Court","","2010V02155","","201201641","015412012","01/25/2012","130000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","130000.00","N",
"Social Security Administration","10-0544-CV-SW-SWH-SSA","U.S. District Court","","Intentionally Blank","","201201643","015902012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Customs and Border Protection","10cv1869-H","U.S. District Court","","2010v00402","","201201644","015992012","01/25/2012","15000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Veterans Affairs","2:10-CV-01981 WBS GGH","U.S. District Court","","2010V00563","","201201647","015932012","01/25/2012","445000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","445000.00","N",
"Social Security Administration","11-570","U.S. District Court","","2011V00422","","201201648","015862012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","1:11-CV-00436-RJA-HKS","U.S. District Court","","2011V00438","","201201653","015892012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Internal Revenue Service/S&E","08-53283-ASW","U.S. District Court","","GL-141281-08","GL-141281-08","201201654","016682012","02/01/2012","20.00","11-USC-362               ","Bankruptcy - Violation Of Automatic Stay","0.00","","","0.00","","","0.00","","","20.00","N",
"Social Security Administration","CV-10-949-BR","U.S. District Court","","CV-10-949-BR","","201201655","016702012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","11-CV-253","U.S. District Court","","NOT SUBMITTED","","201201656","016782012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","09-C-1197","U.S. District Court","","NOT SUBMITTED","","201201657","016822012","02/01/2012","0.00","","","0.00","","","135.10","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","135.10","N",
"Social Security Administration","3:10-CV-524-MOC-DSC","U.S. District Court","","2010V00434","","201201660","016562012","02/01/2012","0.00","","","0.00","","","367.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.64","N",
"Department of Navy","","U.S. District Court","","2009V00209","","201201661","015872012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","4:08-CV-0784","U.S. District Court","","2008V00682","","201201664","016582012","02/01/2012","2500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","2500.00","N",
"Social Security Administration","11-C-263","U.S. District Court","","NOT SUBMITTED","","201201665","016482012","02/01/2012","0.00","","","0.00","","","366.62","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","366.62","N",
"Social Security Administration","09-C-947","U.S. District Court","","NOT SUBMITTED","","201201666","015882012","01/27/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"DHS - TSA  Trans. SEC. Admin.","CV-10-3422","U.S. District Court","","CV-10-3422","","201201667","017622012","02/07/2012","30000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","30000.00","N",
"Department of Veterans Affairs","11-0756","U.S. District Court","","2011V00366","","201201668","017372012","02/01/2012","475000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","475000.00","N",
"Social Security Administration","10-560-JD","U.S. District Court","","2010V00330","","201201682","016462012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","1:10CV-318-DAS","U.S. District Court","","22008V00302","","201201684","016502012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","2:09-2933-MBS","U.S. District Court","","084569653","","201201694","016402012","02/01/2012","0.00","","","0.00","","","23.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","23.00","N",
"Social Security Administration","2:10-2960-RMG","U.S. District Court","","Intentionally Blank","","201201696","030182012","04/13/2012","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Department of Justice; Social Security Administration","3:11CV394-JRS","U.S. District Court","","2011V756; 2011V756","2011V756","201201697","016492012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","3;10CV600-HEH","U.S. District Court","","2010V1170","","201201700","018372012","02/07/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","1:10-CV-1019","U.S. District Court","","2010V00532","","201201702","016282012","01/27/2012","350000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","350000.00","N",
"Social Security Administration","1:11CV080-SAA","U.S. District Court","","22008V00302","","201201711","016392012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","10-4002","U.S. District Court","","2010V00008","","201201716","016812012","01/26/2012","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Social Security Administration","4:10-1411-TMC","U.S. District Court","","Intentionally Blank","","201201717","016322012","01/27/2012","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","9:10-2035-TMC-BM","U.S. District Court","","Intentionally Blank","","201201718","016312012","01/27/2012","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","3:10-CV-100-DAS","U.S. District Court","","22008V00302","","201201719","016852012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Office of Personnel Management","11-CV-11301-RGS","U.S. District Court","","2011V00699","","201201721","016992012","02/01/2012","1184.31","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1184.31","N",
"Drug Enforcement Adm","1:10-CV-0615 SO","U.S. District Court","","157-0-285","","201201722","016972012","02/01/2012","35000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","35000.00","N",
"Social Security Administration","10-1347","U.S. District Court","","10-1347","","201201724","016692012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV-11-1777","U.S. District Court","","CV-11-1777","","201201727","016862012","02/01/2012","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
