Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Navy","07-CV-0410W (CAB) & 07CV0410-W (LSP)","U.S. District Court","","N/A","","200901255","031502008","01/12/2009","0.00","","","0.00","","","3355.92","46-USC-31101et seq       ","Public Vessels Act","0.00","","","3355.92","N",
"Department of Housing and Urban Development","04-1056","U.S. District Court","","04-1056","","200901256","054722009","05/21/2009","75000.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","0.00","","","75000.00","Y",
"Fed Bureau of Invest","04-0941","U.S. District Court","","04-0941","","200901257","030312008","01/07/2009","325000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","325000.00","Y",
"Department of the Interior","06-1233","U.S. District Court","","06-1233","","200901258","030902008","01/09/2009","20000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","20000.00","Y",
"Social Security Administration","07-108M","U.S. District Court","","SA - 2007V00069","","200901275","029562009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","Case No 07-80177-CV-Marra","U.S. District Court","","Not Provided","","200901276","029572009","01/05/2009","45000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","45000.00","N",
"Department of Veterans Affairs","Civil Action No 3:08-0831","U.S. District Court","","Not Provided","","200901279","029582009","01/05/2009","850000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","850000.00","N",
"Social Security Administration","CV-07-3639","U.S. District Court","","SA - CV-07-3639","","200901300","029762009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of the Air Force; Department of the Army; General Services Administration","90-11-3-1011","U.S. District Court","","90-11-3-1011; 90-11-3-1011; 90-11-3-1011","","200901302","031592008","01/12/2009","155445.30","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","155445.30","N",
"Social Security Administration","PWG-07-1432","U.S. District Court","","Intentionally Blank","","200901303","029792009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","7:07-CV-00466","U.S. District Court","","2007V00489","","200901305","029772009","01/05/2009","85000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","85000.00","N",
"Social Security Administration","CIV-07-1342-R","U.S. District Court","","CIV-07-1342-R","","200901307","029812009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV-07-3098-JPH","U.S. District Court","","NOT PROVIDED","","200901308","029822009","01/05/2009","0.00","","","0.00","","","68.80","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","68.80","N",
"Social Security Administration","CIV","U.S. District Court","","CIV-06-818-JJB","","200901311","029852009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV-07-4194","U.S. District Court","","CIV-07-4194","","200901313","029882009","01/05/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029922009","01/07/2009","137155.32","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","137155.32","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029932009","01/07/2009","61472.12","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","61472.12","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029942009","01/07/2009","70580.39","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","70580.39","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029952009","01/07/2009","61472.12","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","61472.12","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029962009","01/07/2009","74035.04","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","74035.04","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029972009","01/07/2009","73129.69","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","73129.69","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029982009","01/07/2009","31142.86","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","31142.86","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","029992009","01/07/2009","31063.39","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","31063.39","Y",
"Department of Agriculture","NA","U.S. District Court","","USAO NO. 2005V00731","","200901314","030002009","01/07/2009","134949.07","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","134949.07","Y",
"Social Security Administration","NA","U.S. District Court","","NA","","200901316","030062008","01/06/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Homeland Security","B-07-138","U.S. District Court","","SA - 2007V01737","","200901318","030022009","01/07/2009","35000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","35000.00","N",
"Social Security Administration","C 07-2067 EJM","U.S. District Court","","SA - 2007V00471","","200901319","030032009","01/07/2009","0.00","","","0.00","","","381.22","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","381.22","N",
"Social Security Administration","CV-07-164-JHP-SPS","U.S. District Court","","CIV-07-164-JHP-SPS","","200901323","030822008","01/08/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of the Interior","NA","U.S. District Court","","NA","","200901326","030222009","01/06/2009","0.00","","","320000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","320000.00","N",
"Department of Labor","NA","U.S. District Court","","2007V00837","","200901331","032372009","01/15/2009","260000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","105000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","365000.00","Y",
"Animal & Plant Hlth","","U.S. District Court","","Not Provided","","200901335","030262009","01/06/2009","350000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","350000.00","Y",
"Social Security Administration","07-80880-CIV-LYNCH","U.S. District Court","","N/A","","200901336","030272009","01/06/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","07-20845-CIV-HIGHSMITH/DUBE","U.S. District Court","","N/A","","200901337","030282009","01/06/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV-07-203-JHP-KEW","U.S. District Court","","SA - CV-07-203-JHP-KEW","","200901340","030302009","01/07/2009","0.00","","","0.00","","","16.14","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.14","N",
"Social Security Administration","3:06-cv-6199","U.S. District Court","","CV 06-6199-BR","","200901341","030742009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","07-6235-TC","U.S. District Court","","NOT PROVIDED","","200901343","030422009","01/07/2009","0.00","","","0.00","","","367.99","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.99","N",
"Department of Veterans Affairs","07CIV 3185 (FM)","U.S. District Court","","N/A","","200901345","030512009","01/07/2009","250000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Social Security Administration","1:06-cv-275","U.S. District Court","","SA - 2006V00631","","200901348","030542009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","No. 4:07-CV-00255-JAJ","U.S. District Court","","2007V00301","","200901355","030882009","01/08/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV-H-06-0301","U.S. District Court","","CIV-H-06-0301","","200901357","030582009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV-07-CV-519-SAJ","U.S. District Court","","CIV-07-CV-519-SAJ","","200901358","030592009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV-408-CV-00008-JAJ","U.S. District Court","","CIV-408-CV-00008-JAJ","","200901359","030612009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","08-0958","U.S. District Court","","NOT PROVIDED","","200901362","030702009","01/09/2009","0.00","","","0.00","","","10.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10.00","N",
"Department of Transportation","08-0596","U.S. District Court","","08-0596","","200901364","032102009","01/14/2009","75000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","75000.00","Y",
"Indian Health Svc","3:07-CV-00112-JWS","U.S. District Court","","N/A","","200901365","030692009","01/07/2009","355000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","355000.00","N",
"Social Security Administration","07-CV-6042CJS","U.S. District Court","","SA - 07-CV-6042CJS","","200901368","030652009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV-08-3001-CI","U.S. District Court","","N/A","","200901369","030662009","01/09/2009","0.00","","","0.00","","","474.80","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","474.80","N",
"Department of the Interior","1:08-cv-00676-RMU","U.S. District Court","","SA - 90-8-6-06511","","200901370","030682009","01/07/2009","0.00","","","15552.26","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","15552.26","N",
"Social Security Administration","CIV 07-1168 RB/RLP","U.S. District Court","","SA - 2007V00527","","200901371","030712009","01/07/2009","0.00","","","0.00","","","367.31","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.31","N",
"Social Security Administration","0:07-CV-61194-JIC","U.S. District Court","","N/A","","200901372","030792009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","07-14236-CIV-LYNCH","U.S. District Court","","N/A","","200901373","030732009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","07-81031-CIV-LYNCH","U.S. District Court","","N/A","","200901374","030722009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","6:07-CV-01382-MLB","U.S. District Court","","Intentionally Blank","","200901376","030762009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Government Printing Office","07-1791","U.S. District Court","","07-1791","","200901381","031682009","01/12/2009","280000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","280000.00","N",
"Social Security Administration","07-1446","U.S. District Court","","NOT PROVIDED","NOT PROVIDED","200901390","030992009","01/09/2009","0.00","","","0.00","","","360.00","42-USC-405               ","Social Security Appeals","0.00","","","360.00","N",
"Social Security Administration","NA","U.S. District Court","","NA","","200901395","031112009","01/09/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","NA","U.S. District Court","","NA","","200901399","032952009","01/20/2009","80000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","80000.00","N",
"Department of Veterans Affairs","NA","U.S. District Court","","200","","200901402","034692009","02/05/2009","0.00","","","125000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","1881.31","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","126881.31","N",
"Department of Veterans Affairs","NA","U.S. District Court","","200","","200901402","034702009","02/05/2009","52236.62","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","52236.62","N",
