Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","3:10-CV-1044 RNC","U.S. District Court","Connecticut","3:10CV1044 RNC","","201302755","028502013","04/24/2013","0.00","","","0.00","","","375.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","375.00","N",
"Exec Offfice of the President","C 12-1378","U.S. District Court","California  - Northern","2012V00393","","201302760","027722013","04/24/2013","50000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","50000.00","N",
"Social Security Administration","4:12-cv-00004","U.S. District Court","Alaska","2012V00022","","201302761","027682013","04/25/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","2:10cv152","U.S. District Court","Kentucky - Eastern","2010V00642","","201302762","027832013","04/19/2013","0.00","","","0.00","","","805.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","805.00","N",
"Social Security Administration","10CV67","U.S. District Court","Montana","NONE PROVIDED","","201302763","030722013","05/03/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Navy","3:12CV15-MCR/EMT","U.S. District Court","Florida - Northern","2012V00166","","201302765","027712013","04/25/2013","75000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","75000.00","N",
"Social Security Administration","5:09-CV-108","U.S. District Court","Kentucky - Western","509CV108","","201302767","027702013","04/24/2013","0.00","","","0.00","","","1487.89","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","1487.89","N",
"Department of Housing and Urban Development","12-0312","U.S. District Court","District of Columbia","12-0312","","201302769","031402013","05/01/2013","96283.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","96283.00","Y",
"Social Security Administration","CV 11-07278 FFM","U.S. District Court","California  - Central","2011V02064","","201302770","033052013","05/08/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV 11-10612 E","U.S. District Court","California  - Central","2012V00154","","201302771","033062013","05/08/2013","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","CV 11-06564 PLA","U.S. District Court","California  - Central","2011V01865","","201302772","033362013","05/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","EDCV 11-01548 AN","U.S. District Court","California  - Central","2011V02366","","201302773","033042013","05/08/2013","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","5:11-CV-01360","U.S. District Court","New York - Northern","5:11-CV-1360","","201302779","027942013","04/17/2013","0.00","","","0.00","","","14.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","14.64","N",
"Marine Corps","11CV1378 JM","U.S. District Court","California  - Southern","INTENTIONALLY BLANK","","201302781","031412013","05/01/2013","226000.00","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","755.99","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","226755.99","N",
"Secret Service at Homeland Security","WMN-12-636","U.S. District Court","Maryland","2012V00215","","201302787","028102013","04/17/2013","0.00","","","55000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","55000.00","N",
"Department of Agriculture","97-1978 & 98-1693","U.S. District Court","District of Columbia","97-1978 & 98-1693","","201302788","028272013","04/10/2013","9846.90","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","9846.90","N",
"Fed Bureau of Invest","12 C 7258","U.S. District Court","Illinois - Northern","2012V04036","","201302792","028082013","04/23/2013","33000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","33000.00","N",
"Environmental Protection Agency","11-CV-06059","U.S. District Court","California  - Northern","90-5-2-4-19336","","201302796","028992013","04/11/2013","0.00","","","90000.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","90000.00","N",
"Social Security Administration","EDCV 10-960 SS","U.S. District Court","California  - Central","2010V01527","","201302800","033372013","05/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV 12-04886 RZ","U.S. District Court","California  - Central","2012V01531","","201302802","033382013","05/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV 11-07894 AGR","U.S. District Court","California  - Central","2011V02309","","201302805","033392013","05/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","12-223","U.S. District Court","Oklahoma - Western","NONE PROVIDED","","201302814","028352013","04/23/2013","0.00","","","0.00","","","370.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","370.40","N",
"Bureau of Prisons","3:12-CV-1490","U.S. District Court","Pennsylvania - Middle","2012V00519","","201302815","028392013","04/23/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Marshals Service","8:11-cv-2516-T-23-AEP","U.S. District Court","Florida - Middle","8:11-cv-2516-T-23-AEP","","201302816","030412013","04/25/2013","15500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","15500.00","N",
"Bureau of Prisons","1:10-00996","U.S. District Court","South Carolina","201200398","201200398","201302817","029232013","04/23/2013","5000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","5000.00","N",
"Social Security Administration","11-349","U.S. District Court","Arizona","NONE PROVIDED","","201302818","030182013","05/03/2013","0.00","","","0.00","","","367.37","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.37","N",
"Social Security Administration","311CV990AA","U.S. District Court","Oregon","NONE PROVIDED","","201302822","028662013","04/24/2013","0.00","","","0.00","","","12.02","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","12.02","N",
"Social Security Administration","11-02701","U.S. District Court","Kansas","NONE PROVIDED","","201302824","028672013","04/24/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","312CV00430","U.S. District Court","Oregon","NONE PROVIDED","","201302825","028702013","04/24/2013","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","111CV357","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201302826","029992013","04/26/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","12-CV-133-GKF","U.S. District Court","Oklahoma - Northern","12-CV-133-GKF","","201302830","029922013","04/26/2013","0.00","","","0.00","","","370.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","370.40","N",
"Social Security Administration","11-CV-738-CVE","U.S. District Court","Oklahoma - Northern","11-CV-738-CVE","","201302831","030002013","04/26/2013","0.00","","","0.00","","","367.88","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.88","N",
"Social Security Administration","1:11CV-00168-R","U.S. District Court","Kentucky - Western","1:11CV-00168-R","","201302832","030712013","05/03/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","18-2012","U.S. District Court","Connecticut","NONE PROVIDED","","201302836","028622013","04/24/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","311CV415","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201302840","029322013","04/24/2013","0.00","","","0.00","","","550.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","550.00","N",
"Natl Guard Bureau","111CA-470","U.S. District Court","Texas - Southern","NONE PROVIDED","","201302842","029662013","04/17/2013","275000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","275000.00","N",
"Natl Guard Bureau","111CA-470","U.S. District Court","Texas - Southern","NONE PROVIDED","","201302842","038232013","06/04/2013","5000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Bureau of the Census","2:12-CV-0416","U.S. District Court","West Virginia - Southern","2012V00100","","201302848","032832013","05/07/2013","1000000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1000000.00","N",
"Social Security Administration","7:12-0013","U.S. District Court","New York - Northern","7:12-CV-13","","201302849","028752013","04/11/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Forest Service","4:11-CV-00212-CWD","U.S. District Court","Idaho","9014134311","","201302852","037172013","06/04/2013","0.00","","","18250.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","18250.00","N",
"Department of Veterans Affairs","C12-0600","U.S. District Court","Washington - Western","2012V00559","","201302857","029952013","04/26/2013","175000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","175000.00","N",
"Social Security Administration","2:12-CV-00052-JD-PRC","U.S. District Court","Indiana - Northern","2012V00219","","201302861","032102013","05/08/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","11-CV-01522-MSK-KMT","U.S. District Court","Colorado","2011V00711","","201302862","029042013","04/23/2013","5000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Fish & Wildlife Svc","6:12-CV-666-ORL-31GJK","U.S. District Court","Florida - Middle","61-17M-470","","201302866","032432013","05/02/2013","15000.00","46-USC-31101et seq       ","Public Vessels Act","0.00","","","0.00","","","0.00","","","15000.00","N",
"Marshals Service","12cv0029","U.S. District Court","New York - Southern","NONE PROVIDED","","201302867","028912013","04/23/2013","40000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","40000.00","N",
"Department of Navy","JKB-10-872","U.S. District Court","Maryland","2010V00256","","201302875","029052013","04/23/2013","125000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","125000.00","N",
"Social Security Administration","111CV02218","U.S. District Court","Georgia - Northern","NONE PROVIDED","","201302876","030012013","04/26/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","12CV22510","U.S. District Court","Florida - Southern","2012V01183","","201302877","028862013","04/23/2013","17500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Social Security Administration","11-80908","U.S. District Court","Florida - Southern","NONE PROVIDED","","201302883","030022013","04/26/2013","0.00","","","0.00","","","367.22","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","367.22","N",
"Department of Veterans Affairs","612CV00243","U.S. District Court","Oregon","2012V00172","2012V00172","201302885","028882013","04/23/2013","20000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Social Security Administration","3:12-CV-05284-RJB-JRC","U.S. District Court","Washington - Western","2012V00433","","201302886","029002013","04/23/2013","0.00","","","0.00","","","13.75","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.75","N",
"Social Security Administration","12-CV-206-GKF-PJC","U.S. District Court","Oklahoma - Northern","12-CV-206-GKF-PJC","","201302887","028972013","04/23/2013","0.00","","","0.00","","","370.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","370.40","N",
"Social Security Administration","311CV2494","U.S. District Court","South Carolina","NONE PROVIDED","","201302890","033082013","05/10/2013","0.00","","","0.00","","","23.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","23.00","N",
"Social Security Administration","C11-1559 RSM","U.S. District Court","Washington - Western","2011V01042","","201302892","028952013","04/23/2013","0.00","","","0.00","","","13.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.50","N",
"Internal Revenue Service/S&E","1:12-cv-144","U.S. District Court","Virginia - Eastern","1:12-cv-144","","201302894","029492013","04/19/2013","0.00","","","55000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","55000.00","N",
"Social Security Administration","12CV1657","U.S. District Court","Colorado","NONE PROVIDED","","201302907","029072013","04/23/2013","0.00","","","0.00","","","375.84","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","375.84","N",
"Environmental Protection Agency","1:12-CV-00705-CKK","U.S. District Court","District of Columbia","90-5-2-4-19493","","201302909","029102013","04/23/2013","5145.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","0.00","","","5145.00","N",
