Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","306CV05224KLS","U.S. District Court","","2006V00393","","200801030","03337791 ","01/14/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","205CV01536RSL","U.S. District Court","","2005V000901","","200801031","03337811 ","01/14/2008","0.00","","","0.00","","","69.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","69.25","N",
"Social Security Administration","306CV05052FDB","U.S. District Court","","2006V00204","","200801032","03337831 ","01/14/2008","0.00","","","0.00","","","54.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","54.00","N",
"Social Security Administration","205CV01949JCC","U.S. District Court","","2005V001056","","200801034","03337871 ","01/14/2008","0.00","","","0.00","","","379.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","379.00","N",
"Social Security Administration","CA104CV697","U.S. District Court","","2004V00182","","200801037","03337911 ","01/25/2008","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Department of Navy","","U.S. District Court","","901131352A","","200801040","03337961 ","01/09/2008","3013.06","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","3013.06","N",
"Social Security Administration","CA NO 206-3072-RSC","U.S. District Court","","2006V02013","","200801041","03337981 ","01/14/2008","0.00","","","0.00","","","16.61","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.61","N",
"Social Security Administration","CA NO 06CV01860-AP","U.S. District Court","","","","200801042","03338001 ","01/14/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CA NO 07-CV-01463-AP","U.S. District Court","","","","200801043","03338021 ","01/14/2008","0.00","","","0.00","","","365.63","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","365.63","N",
"Social Security Administration","CA 07-CV-00938-AP","U.S. District Court","","","","200801045","03338061 ","01/14/2008","0.00","","","0.00","","","16.14","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.14","N",
"Social Security Administration","CA806-0873","U.S. District Court","","2006V00647","","200801046","03338081 ","01/14/2008","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of Navy","CV306CV812J25TEM","U.S. District Court","","DJNO61-17M-444","","200801047","03338121 ","01/14/2008","200000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","200000.00","N",
"Fed Aviation Admin","cv06-06420","U.S. District Court","","157-12C-8386","","200801048","03338201 ","01/09/2008","1083131.77","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","0.00","","","0.00","","","","N",
"General Services Administration","NO CV-06-3493","U.S. District Court","","","","200801051","03338271 ","01/14/2008","591607.11","42-USC-7607              ","Clean Air Act - Judicial Review (Attny Fees & Costs)","0.00","","","0.00","","","0.00","","","591607.11","N",
"General Services Administration","","U.S. District Court","","90-11-3-1649A","","200801055","03338371 ","01/08/2008","9824.72","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","52.52","42-USC-9607              ","CERCLA/Superfund","9877.24","N",
"Department of Navy","CIV NO 07-80118","U.S. District Court","","DJ NO 157-18-3881","","200801060","03338461 ","01/08/2008","123000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","123000.00","N",
"Department of Navy","0600532JMSKSC","U.S. District Court","","3521258","","200801065","03338591 ","01/10/2008","50000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","50000.00","Y",
"Department of Veterans Affairs","06 C 4966","U.S. District Court","","06C4966","","200801067","03338631 ","01/14/2008","750000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","750000.00","N",
"Indian Health Svc","CA 307CV-84-H","U.S. District Court","","307CV-84-H","","200801069","03338761 ","01/30/2008","4000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","4000.00","N",
"Department of the Army","","U.S. District Court","","90-11-6-05444","","200801070","03338851 ","01/14/2008","233059.49","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","233059.49","N",
"Department of the Army","96308C","U.S. District Court","","15407624","","200801071","03339771 ","01/16/2008","318160.45","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","318160.45","N",
"Department of Veterans Affairs","NOC0600317RSL","U.S. District Court","","2006V00303","","200801074","03338911 ","01/14/2008","1000000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","1000000.00","N",
"Social Security Administration","303CV05418FDB","U.S. District Court","","2003V00820","","200801078","03339011 ","01/18/2008","0.00","","","0.00","","","1162.70","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","1162.70","N",
"Department of the Interior","206CV00589","U.S. District Court","","2006V00153","","200801080","03339051 ","01/14/2008","156725.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","156725.00","N",
"General Services Administration","071145","U.S. District Court","","2007V00249","","200801081","03339101 ","01/14/2008","75000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of the Interior","206CV00589","U.S. District Court","","2006V00153","","200801082","03339141 ","01/14/2008","43275.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","43275.00","N",
"Department of Veterans Affairs","06192MJR","U.S. District Court","","2006V00134","","200801084","03339201 ","01/17/2008","500000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","500000.00","N",
"Department of Veterans Affairs","CIVIL NO 2:06CV00736","U.S. District Court","","2006V00376","","200801085","03339232 ","03/18/2008","75000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Navy","307CV01646DMSPOR","U.S. District Court","","DJ6112609","","200801086","03339291 ","01/18/2008","137500.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","137500.00","N",
"Department of the Army","decv07202","U.S. District Court","","","","200801088","03339321 ","01/15/2008","155000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","155000.00","N",
"Department of Agriculture","971978 981693","U.S. District Court","","1361643","","200801089","03339331 ","01/14/2008","300000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","300000.00","N",
"Department of Navy","CIVIL NO 3:05CV1353","U.S. District Court","","2005V01009","","200801090","03339471 ","01/15/2008","90000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","90000.00","N",
"Department of Veterans Affairs","cv061135","U.S. District Court","","","","200801091","03339522 ","03/11/2008","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of the Air Force","","U.S. District Court","","2006V00020","","200801092","03339551 ","01/22/2008","640000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","640000.00","N",
"Social Security Administration","sa cv04-00754","U.S. District Court","","2004V01763","","200801093","03339561 ","01/15/2008","0.00","","","0.00","","","10.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10.50","N",
"Bureau of Prisons","0600665","U.S. District Court","","2006V00213","","200801094","03339591 ","01/23/2008","20000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Bur of Indian Affair","CV #06-CV-1979","U.S. District Court","","2006V00731","","200801095","03339641 ","01/14/2008","650000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","650000.00","N",
"Social Security Administration","NO06-1019","U.S. District Court","","2007V00062","","200801097","03339681 ","01/14/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","cv071162","U.S. District Court","","CV071162E","","200801100","03339751 ","01/24/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","","U.S. District Court","","2006V000053","","200801101","03341021 ","01/18/2008","80000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","80000.00","Y",
"Department of Navy","","U.S. District Court","","2006V00440","","200801102","03341041 ","01/18/2008","10000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","10000.00","Y",
"Social Security Administration","1:06cv00028","U.S. District Court","","2006V00400","","200801105","03339811 ","01/24/2008","0.00","","","0.00","","","395.18","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","395.18","N",
"Internal Revenue Service/S&E","202CV04066SWP","U.S. District Court","","2002102937","","200801107","03339851 ","01/18/2008","0.00","","","54852.00","26-USC-7430              ","Tax Cases - Attny Fees&Costs","0.00","","","0.00","","","54852.00","N",
"Department of Agriculture","971978 981693","U.S. District Court","","1361643","","200801109","03339901 ","01/15/2008","900000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","900000.00","N",
"Social Security Administration","806CV00404MAN","U.S. District Court","","","","200801111","03340051 ","01/18/2008","0.00","","","0.00","","","364.18","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","364.18","N",
"Department of the Air Force","3:06cv0290","U.S. District Court","","2006V02098","","200801117","03340371 ","01/18/2008","40000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","40000.00","Y",
"Department of Navy","06CV0431JMLSP","U.S. District Court","","157124440","","200801119","03340491 ","01/17/2008","410000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","410000.00","N",
"Social Security Administration","CASE NO 4:06CV00851","U.S. District Court","","2006V00295","","200801120","03340411 ","01/15/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","06152","U.S. District Court","","2006V00746","","200801122","03340541 ","01/15/2008","364.16","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","364.16","N",
"Department of Veterans Affairs","CV07-02005","U.S. District Court","","2007V00989","","200801125","03340631 ","01/24/2008","100000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Department of Navy","CV-0602460","U.S. District Court","","2006V00920","","200801126","03340661 ","01/15/2008","40000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","40000.00","N",
"Department of the Army","CASE NO 3:04-0529","U.S. District Court","","2004V00149","","200801129","03340731 ","01/15/2008","375000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","375000.00","N",
"Department of Veterans Affairs","CV 07-6879 RGK","U.S. District Court","","2007V02854","","200801130","03340721 ","01/18/2008","6279.55","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","6279.55","N",
"Department of Veterans Affairs","3:04-0410","U.S. District Court","","2004V00123","","200801131","03340751 ","01/18/2008","60000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","60000.00","Y",
"Social Security Administration","CIV07-4031","U.S. District Court","","2007V00082","","200801132","03340781 ","01/29/2008","0.00","","","0.00","","","368.56","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","368.56","N",
"General Services Administration","934584MRP","U.S. District Court","","DJ9011321","","200801136","03340941 ","01/23/2008","301360.72","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","23286.11","42-USC-9607              ","CERCLA/Superfund","324646.83","N",
"General Services Administration","934584MRP","U.S. District Court","","901131204","","200801137","03340961 ","01/24/2008","713163.51","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","43576.64","42-USC-9607              ","CERCLA/Superfund","756740.15","N",
"Secret Service at Homeland Security","SACV07374CJCJTLx","U.S. District Court","","","","200801138","03341001 ","01/18/2008","13000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","13000.00","N",
