Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","1:05CV00827","U.S. District Court","","2005V00321","","200606046","03086011 ","08/04/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Homeland Security","","U.S. District Court","","2005V00516","","200606048","03086051 ","08/04/2006","0.00","","","0.00","","","1010.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","1010.00","N",
"Social Security Administration","3:05-CV-1369-N","U.S. District Court","","CA305CV1369N","","200606051","03086101 ","08/04/2006","0.00","","","0.00","","","264.60","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","264.60","N",
"Social Security Administration","1-05-cv-41","U.S. District Court","","2005V00397","","200606055","03090281 ","08/08/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of Veterans Affairs","02152","U.S. District Court","","","","200606060","03086431 ","07/19/2006","30000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","30000.00","N",
"Social Security Administration","305cv128","U.S. District Court","","2 05CV00128","","200606064","03086571 ","07/31/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of the Interior","2000cv100","U.S. District Court","","2000V00057","","200606065","03086591 ","07/31/2006","350000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","350000.00","N",
"Department of Veterans Affairs","05 cv70760","U.S. District Court","","2005V00249","","200606066","03086621 ","07/31/2006","87500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","87500.00","N",
"Social Security Administration","03 122","U.S. District Court","","2003V00217","","200606068","03086681 ","08/02/2006","0.00","","","0.00","","","255.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","255.00","N",
"Department of Agriculture","97 1978","U.S. District Court","","136 16 43","","200606071","03087001 ","07/31/2006","800000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","800000.00","N",
"Social Security Administration","cv05739","U.S. District Court","","CV05739","","200606073","03087031 ","07/31/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","a0500154","U.S. District Court","","2005V00082","","200606075","03087071 ","08/04/2006","0.00","","","0.00","","","373.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","373.25","N",
"Fed Protect Svc","051365rmu","U.S. District Court","","051365RMU","","200606077","03087121 ","07/24/2006","20000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","20000.00","Y",
"Social Security Administration","c050405","U.S. District Court","","2004V00251","","200606078","03087141 ","08/02/2006","0.00","","","0.00","","","256.45","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","256.45","N",
"Social Security Administration","pwg 05 2089","U.S. District Court","","Intentionally Blank","","200606079","03087161 ","08/02/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","051261","U.S. District Court","","Intentionally Blank","","200606080","03087201 ","08/02/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of Energy","01 981","U.S. District Court","","145 19 983","","200606084","03087331 ","08/22/2006","0.00","","","30000.00","5-USC-552                ","Freedom Of Information Act (FOIA)","0.00","","","0.00","","","30000.00","N",
"Def Contract Audit","04101","U.S. District Court","","2003V01012","","200606085","03087351 ","07/24/2006","131475.00","5-USC-552a               ","Privacy Act","0.00","","","0.00","","","0.00","","","131475.00","N",
"DHS - TSA  Trans. SEC. Admin.","CIV06CV00093WDMPAC","U.S. District Court","","2006V00062","","200606086","03087401 ","07/31/2006","35000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","35000.00","N",
"Social Security Administration","CIVPWG05939","U.S. District Court","","Intentionally Blank","","200606088","03087441 ","08/04/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of Energy; Department of Justice; Fed Bureau of Invest","993380","U.S. District Court","","1451211310; 1451211310; 1451211310","","200606089","03087471 ","07/21/2006","0.00","","","895000.00","5-USC-552a               ","Privacy Act","0.00","","","0.00","","","895000.00","N",
"Bureau of Prisons","031799","U.S. District Court","","2003V00858","","200606095","03087591 ","08/21/2006","300.00","28-USC-2677 Prop-Seize   ","Federal Tort Claims Act/Settlement/Prop-Seize","0.00","","","0.00","","","0.00","","","300.00","N",
"Social Security Administration","CIV06CV6015L","U.S. District Court","","06CV6015L","","200606097","03087621 ","07/31/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Department of Veterans Affairs","","U.S. District Court","","90112251","","200606100","03088181 ","07/28/2006","18814.52","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","27.54","42-USC-9607              ","CERCLA/Superfund","18842.06","N",
"Social Security Administration","c045862","U.S. District Court","","2005V00041","","200606101","03087711 ","07/31/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Department of the Interior","02 1330","U.S. District Court","","145 7 1489","","200606106","03087791 ","08/22/2006","0.00","","","118000.00","5-USC-552                ","Freedom Of Information Act (FOIA)","0.00","","","0.00","","","118000.00","N",
"Social Security Administration","c050222","U.S. District Court","","2005V00166","","200606156","03088711 ","07/31/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Environmental Protection Agency","06civ1004kmw","U.S. District Court","","2006V00753","","200606161","03088841 ","08/08/2006","0.00","","","1600.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","1600.00","N",
"Animal & Plant Hlth","02228","U.S. District Court","","2002V00379","","200606175","03089181 ","08/04/2006","5038917.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","10712.47","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","","N",
"Animal & Plant Hlth","02228","U.S. District Court","","2002V00379","","200606175","03089231 ","08/04/2006","2000000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","2000000.00","N",
"Department of Veterans Affairs","204443ftm33dnf","U.S. District Court","","2004V01128","","200606179","03089311 ","07/31/2006","230000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","230000.00","N",
"Social Security Administration","C0403219","U.S. District Court","","2005V00692","","200606180","03089321 ","08/04/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Department of Veterans Affairs","05 cv1847","U.S. District Court","","2003V00755","","200606181","03089411 ","08/04/2006","15000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","CIV050568CVWDWSSA","U.S. District Court","","USAO2005V00578","","200606184","03089441 ","08/07/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","CIV043425CVSJCESSA","U.S. District Court","","USAO2004V00778","","200606186","03089511 ","08/07/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Social Security Administration","cv 054734","U.S. District Court","","CV 05 4734","","200606187","03089551 ","08/04/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","CIV040969CVWJCESSA","U.S. District Court","","USAO2004V00930","","200606192","03089751 ","08/07/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Internal Revenue Service/S&E","1 03cv1730","U.S. District Court","","031730","","200606193","03089731 ","07/21/2006","8008.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","","Y",
"Internal Revenue Service/S&E","1 03cv1730","U.S. District Court","","031730","","200606193","03089781 ","07/21/2006","8466.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","","Y",
"Internal Revenue Service/S&E","1 03cv1730","U.S. District Court","","031730","","200606193","03089832 ","07/28/2006","308526.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","","Y",
"Social Security Administration","CIV050600CVWSOWSSA","U.S. District Court","","USAO2005V00573","","200606196","03089881 ","08/07/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","CIV040987CVWSWH","U.S. District Court","","USAO200400926","","200606197","03089901 ","08/07/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Social Security Administration","cv 052603","U.S. District Court","","2005V01124","","200606202","03090041 ","08/04/2006","0.00","","","0.00","","","290.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","290.00","N",
"Environmental Protection Agency","","U.S. District Court","","06C50033","","200606203","03090081 ","07/25/2006","1119.40","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1119.40","N",
"Department of Health and Human Services","05cv00523wydbnb","U.S. District Court","","2005V00284","","200606204","03090131 ","08/02/2006","285000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","285000.00","N",
"Fed Aviation Admin","804cv358raleaj","U.S. District Court","","15717M2848","","200606205","03090831 ","08/02/2006","650000.00","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","0.00","","","0.00","","","650000.00","N",
"Social Security Administration","305cv02","U.S. District Court","","2005V0031","","200606211","03090341 ","08/07/2006","0.00","","","0.00","","","150.00","42-USC-405               ","Social Security Appeals","0.00","","","150.00","N",
"Social Security Administration","304cv00294","U.S. District Court","","2005V00012","","200606214","03090411 ","08/22/2006","0.00","","","0.00","","","207.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","207.50","N",
"Social Security Administration","405CV412Y","U.S. District Court","","405CV0412Y","","200606215","03090431 ","08/08/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Social Security Administration","CIV05258JHP","U.S. District Court","","CIV05258JHP","","200606216","03090451 ","08/07/2006","0.00","","","0.00","","","13.95","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.95","N",
"Social Security Administration","4cv051249","U.S. District Court","","2005V00709","","200606217","03090471 ","08/08/2006","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Social Security Administration","05cv362pjc","U.S. District Court","","05CV362PJC","","200606218","03090491 ","08/08/2006","0.00","","","0.00","","","20.61","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","20.61","N",
"Social Security Administration","05cv0685a","U.S. District Court","","2005V01320","","200606227","03090631 ","08/08/2006","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Homeland Security","cv041240aa","U.S. District Court","","2004V00964","","200606230","03090711 ","07/31/2006","20000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","20000.00","Y",
"Social Security Administration","cv047610sh","U.S. District Court","","2004V02643","","200606231","03090691 ","08/08/2006","0.00","","","0.00","","","25.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","25.00","N",
"Homeland Security","041295jp","U.S. District Court","","","","200606237","03090841 ","08/02/2006","0.00","","","0.00","","","0.00","","","3366.57","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","3366.57","N",
"Social Security Administration","04 5925","U.S. District Court","","2004V02000","","200606238","03090881 ","08/21/2006","0.00","","","0.00","","","113.09","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","113.09","N",
"Fed Bureau of Invest","032625jr","U.S. District Court","","032625 JR","","200606240","03090931 ","07/31/2006","0.00","","","4525.50","5-USC-552                ","Freedom Of Information Act (FOIA)","274.50","5-USC-552                ","Freedom Of Information Act (FOIA)","0.00","","","4800.00","N",
