Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","11-2304","U.S. District Court","District of Columbia","11-2304","","201401715","029812014","06/11/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Forest Service","1:13-CV-00237","U.S. District Court","Idaho","2013V00137","","201401882","085942014","11/06/2014","1655.32","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1655.32","N",
"Department of Energy; General Services Administration","89-1866","U.S. District Court","Ohio - Northern","90-11-3-426; 90-11-3-426","","201402494","086702014","04/01/2015","16354.21","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","16354.21","N",
"Social Security Administration","12-0240-SSA-CV-W-MJW","U.S. District Court","Missouri - Western","Unknown","","201403135","085662014","10/24/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Navy","09-0891","U.S. District Court","District of Columbia","09-0891","","201403272","063522014","05/20/2015","66116.25","29-USC-206(d) US Dict CT ","Equal Pay Act/FLS","0.00","","","0.00","","","0.00","","","66116.25","Y",
"Social Security Administration","EDCV 12-01556 E","U.S. District Court","California  - Central","2012V02480","","201403697","061912014","06/22/2015","0.00","","","0.00","","","20.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","20.00","N",
"Department of Justice","1:96-CV-00374-FB-RML","U.S. District Court","New York - Eastern","DOJ-171-51-157","DOJ-171-51-157","201403852","077492014","10/03/2014","0.00","","","437500.00","42 USC 2000e-5           ","Attorney fees, expenses, costs against EEOC","0.00","","","0.00","","","437500.00","N",
"Department of Navy","95-277","U.S. District Court","Pennsylvania - Eastern","90-11-3-1352A","","201403898","070392014","10/21/2014","2794.97","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","5.71","42-USC-9620              ","CERCLA - Superfund","2800.68","N",
"Social Security Administration","5:12-cv-409 (CHW)","U.S. District Court","Georgia - Middle","2012V00672","","201404271","083352014","10/09/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","5:11-cv-486 (CHW)","U.S. District Court","Georgia - Middle","2011V00702","","201404286","083372014","10/09/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of State","13-3237","U.S. District Court","New Jersey","2013V01647","","201405065","082482014","10/08/2014","12000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Natl Park Service","08cv00722 and 14cv00511","U.S. District Court","California  - Northern","08cv00722 and 14cv00511","","201405279","086572014","12/23/2014","0.00","","","3430000.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","3430000.00","N",
"Social Security Administration","CV 12-1537-JC","U.S. District Court","California  - Central","2012V02417","","201405349","086732014","06/05/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of State; Peace Corps","13-0596","U.S. District Court","District of Columbia","13-0596; 13-0596","","201405358","086552014","12/23/2014","7000.00","28-USC-1346A             ","TuckerAct-distr cts","0.00","","","0.00","","","0.00","","","7000.00","N",
"Marshals Service","12-0538","U.S. District Court","District of Columbia","12-0538","","201405582","083802014","10/09/2014","45000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","45000.00","N",
"Armed Forces Retirement  Home","1:12CV00406-LG-JMR","U.S. District Court","Mississippi - Southern","2013V00185","","201405643","085732014","10/24/2014","10000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","10000.00","Y",
"Bureau of Prisons","96-CR-00001-5 (PG)","U.S. District Court","Puerto Rico","E.D. Pa 13-cv-715","","201405678","085902014","11/06/2014","25000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","21250.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","3446.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","49696.00","N",
"Bureau of Prisons","96-CR-00001-5 (PG)","U.S. District Court","Puerto Rico","E.D. Pa 13-cv-715","","201405678","085912014","11/06/2014","35304.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","35304.00","N",
"Department of the Army","CIV NO 13-00329 BMK","U.S. District Court","Hawaii","2008V00220","","201405737","085862014","11/04/2014","6000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","6000.00","Y",
"Def Logistics Agency; Department of Energy; Department of the Air Force; Department of the Army","11-163","U.S. District Court","Georgia - Southern","90-11-6-18922; 90-11-6-18922; 90-11-6-18922; 90-11-6-18922","","201405765","083272014","10/07/2014","65259.09","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","65259.09","N",
"Social Security Administration","13 CIV 4602","U.S. District Court","New York - Southern","NONE PROVIDED","","201405814","084472014","10/14/2014","0.00","","","0.00","","","425.71","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","425.71","N",
"Department of the Air Force","5:11-cv-00112-OLG","U.S. District Court","Texas - Western","2011V00237","","201405872","086442014","11/21/2014","436907.89","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","316.73","28-USC-2412(f)           ","Interest-Unsuccessful Appeal of Attny Fees Award","437224.62","N",
"Social Security Administration","2:13-CV-00006","U.S. District Court","North Carolina - Western","2013V00073/2:13CV6","","201405961","085952014","11/06/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","4:11-CV-568","U.S. District Court","Iowa - Southern","NONE PROVIDED","","201405963","086472014","11/28/2014","286318.46","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","286318.46","N",
"Department of Navy","3:13-cv-342-MCR/CJK","U.S. District Court","Florida - Northern","3:13-cv-342-MCR/CJK","","201406176","082222014","10/17/2014","2500.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","2500.00","Y",
"Natl Guard Bureau; US Army Corps of Engineers","06-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201406187","083812014","10/07/2014","11406.52","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","11406.52","N",
"Department of Transportation; Fed RR Admin","91-589","U.S. District Court","Alaska","90-11-3-84; 90-11-3-844","","201406192","083792014","10/07/2014","32191.25","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","58.58","42-USC-9607              ","CERCLA/Superfund","32249.83","N",
"Social Security Administration","EDCV 13-00897 VBK","U.S. District Court","California  - Central","2013V01328","","201406195","086752014","06/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:13-cv-03024-MRW","U.S. District Court","California  - Central","2013V01243","","201406218","086742014","07/13/2015","0.00","","","0.00","","","20.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","20.00","N",
"Indian Health Svc","13-0245","U.S. District Court","District of Columbia","13-0245","","201406222","086432014","11/24/2014","683500.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","11591.41","41-USC-7101et seq        ","Contract Disputes Act","695091.41","Y",
"Department of Commerce; Department of Navy; Department of the Air Force; Department of the Army; Maritime Admin","98-5527","U.S. District Court","California  - Central","90-11-6-05444; 90-11-6-05444; 90-11-6-05444; 90-11-6-05444; 90-11-6-05444","","201406230","083872014","10/10/2014","29316.43","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","29316.43","N",
"Department of the Army","2:14-CV-00403-GMN-NJK","U.S. District Court","Nevada","2014V00110","","201406234","086322014","11/07/2014","4795.26","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","4795.26","N",
"Bureau of Prisons","310CV01474","U.S. District Court","Connecticut","2011V01600","","201406288","082182014","10/09/2014","8000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","8000.00","N",
"Customs and Border Protection","11cv1746-W(NLS)","U.S. District Court","California  - Southern","2011v00449","","201406290","086332014","11/10/2014","5437794.39","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","5437794.39","N",
"Department of Veterans Affairs","CV 13-1533-GW (DTBx)","U.S. District Court","California  - Central","2013V02490","","201406292","084362014","10/10/2014","140000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","140000.00","N",
"Customs and Border Protection","SA-13-CA-051","U.S. District Court","Texas - Western","2013V01106","","201406303","085782014","10/27/2014","190000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","190000.00","N",
"Social Security Administration","7:13-CV-00126-JCT","U.S. District Court","Virginia - Western","Not provided.","","201406328","084502014","10/14/2014","0.00","","","0.00","","","25.33","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","25.33","N",
"Social Security Administration","CV 12-10286 E","U.S. District Court","California  - Central","2012V03101","","201406340","086722014","06/03/2015","0.00","","","0.00","","","51.81","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","51.81","N",
"Social Security Administration","13-2029","U.S. District Court","Kansas","2013V00145","","201406348","082332014","10/21/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","4:12-CV-01454-BCW","U.S. District Court","Missouri - Western","Unknown","","201406356","086652014","02/10/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","0:13-CV-02844-PAM-LIB","U.S. District Court","Minnesota","2013V00696","","201406375","086402014","11/19/2014","225000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","225000.00","N",
"Social Security Administration","1:11-CV-10254","U.S. District Court","Massachusetts","2011V00134   11-10254","","201406377","084512014","10/14/2014","0.00","","","5000.00","5-USC-552a               ","Privacy Act","0.00","","","0.00","","","5000.00","N",
"Department of the Army","13-6116","U.S. District Court","Pennsylvania - Eastern","2013V01237","","201406396","083502014","10/10/2014","7000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"Social Security Administration","1:13-CV-201310-JAL","U.S. District Court","Florida - Southern","13-20310-CV-LENARD/TORRES","","201406407","085822014","10/29/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Natl Guard Bureau; US Army Corps of Engineers","06-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201406415","084572014","10/16/2014","18678.97","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","18678.97","N",
"Environmental Protection Agency","11-2180","U.S. District Court","District of Columbia","90-5-2-4-19338","","201406416","084172014","10/10/2014","0.00","","","3800.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","3800.00","N",
"Marshals Service","13-00954-CV-W-JTM","U.S. District Court","Missouri - Western","123","","201406421","084562014","10/14/2014","225000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","225000.00","N",
"Department of Veterans Affairs","12cv0294-JAH-BLM","U.S. District Court","California  - Southern","2012V00106","","201406425","085642014","10/23/2014","31600.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","0.00","","","31600.00","Y",
"Customs and Border Protection","12cv0653-W-JLB","U.S. District Court","California  - Southern","2012V00190","","201406444","085792014","10/27/2014","2450000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","2450000.00","N",
